13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,338,387,387,387,387,388,13,13,387,387,387,387,387,341,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,362,411,411,411,411,412,505,505,411,411,411,411,411,365,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,386,505,505,505,505,505,505,505,505,505,505,505,505,389,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,386,505,505,505,505,505,505,505,505,505,505,505,505,389,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,386,505,505,505,505,505,505,505,505,505,505,505,505,389,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,386,505,505,505,505,505,505,505,505,505,505,505,505,389,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,386,505,505,505,505,505,505,505,505,505,505,505,505,389,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,387,387,387,387,387,387,387,387,387,387,387,387,387,388,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,411,411,411,411,411,411,411,411,411,411,411,411,411,412,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
