-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,6,-1,-1,16,16,16,15,-1,-1,-1,-1,-1,2,2,2,2,-1,7,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,-1,-1,-1,16,16,16,15,-1,-1,-1,-1,-1,0,1,1,0,-1,0,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,-1,-1,-1,6,-1,-1,6,-1,-1,-1,-1,-1,5,5,5,5,-1,6,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,-1,0,0,0,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,112,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,-1,-1,2,58,58,2,-1,2,2,2,2,-1,-1,2,2,2,2,-1,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,-1,-1,0,56,56,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,-1,-1,0,56,56,0,-1,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,-1,-1,-1,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,9,-1,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
