-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
-1,-1,0,3,56,56,3,3,56,56,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,0,0,-1,-1,-1
-1,-1,0,-1,-1,-1,-1,-1,-1,-1,19,1,18,5,-1,-1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,-1,-1,-1
-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,0,-1,-1,-1
-1,-1,0,-1,-1,0,0,0,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
-1,-1,0,-1,-1,6,2,6,-1,-1,-1,9,9,9,-1,-1,-1,6,6,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
-1,-1,0,-1,-1,0,0,0,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,6,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
-1,-1,0,-1,-1,2,2,6,-1,-1,-1,2,-1,6,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
-1,-1,0,-1,-1,6,6,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,-1
-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
